year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,10,13,1510,1459,11,1821,1804,17,B6,325,N507JB,JFK,TPA,135,1005,14,59,2013-10-13T18:00:00Z
2013,10,13,1645,1650,-5,1847,1921,-34,9E,3448,N921XJ,JFK,CVG,84,589,16,50,2013-10-13T20:00:00Z
2013,10,13,1727,1729,-2,1939,1937,2,EV,3819,N26545,EWR,CVG,90,569,17,29,2013-10-13T21:00:00Z
2013,10,13,1920,1900,20,2051,2041,10,UA,237,N808UA,EWR,ORD,106,719,19,0,2013-10-13T23:00:00Z
2013,10,13,1933,1935,-2,2237,2226,11,UA,1429,N76523,EWR,LAS,312,2227,19,35,2013-10-13T23:00:00Z
2013,10,13,1947,1950,-3,2136,2140,-4,MQ,3573,N847MQ,LGA,CMH,73,479,19,50,2013-10-13T23:00:00Z
2013,10,13,1958,2005,-7,2121,2130,-9,MQ,3604,N543MQ,EWR,ORD,102,719,20,5,2013-10-14T00:00:00Z
2013,10,13,2003,2001,2,2326,2314,12,UA,1224,N75433,EWR,LAX,334,2454,20,1,2013-10-14T00:00:00Z
2013,10,13,2024,2013,11,2147,2125,22,EV,4312,N13955,EWR,DCA,37,199,20,13,2013-10-14T00:00:00Z
2013,10,13,2120,2100,20,2240,2223,17,EV,5815,N13913,EWR,RIC,53,277,21,0,2013-10-14T01:00:00Z
2013,10,14,451,500,-9,624,648,-24,US,1843,N537UW,EWR,CLT,77,529,5,0,2013-10-14T09:00:00Z
2013,10,14,626,617,9,829,823,6,EV,4471,N13553,EWR,CLT,91,529,6,17,2013-10-14T10:00:00Z
2013,10,14,643,648,-5,905,913,-8,UA,511,N585UA,EWR,LAS,300,2227,6,48,2013-10-14T10:00:00Z
2013,10,14,746,750,-4,1020,1040,-20,MQ,3052,N534MQ,JFK,TPA,131,1005,7,50,2013-10-14T11:00:00Z
2013,10,14,755,755,0,1036,1048,-12,UA,450,N825UA,EWR,DFW,197,1372,7,55,2013-10-14T11:00:00Z
2013,10,14,832,834,-2,1221,1156,25,UA,1289,N77520,EWR,SFO,373,2565,8,34,2013-10-14T12:00:00Z
2013,10,14,857,900,-3,1144,1144,0,DL,1747,N908DL,LGA,ATL,110,762,9,0,2013-10-14T13:00:00Z
2013,10,14,1004,1000,4,1157,1131,26,FL,357,N608AT,LGA,CAK,60,397,10,0,2013-10-14T14:00:00Z
2013,10,14,1008,1010,-2,1252,1240,12,MQ,3644,N530MQ,LGA,ATL,117,762,10,10,2013-10-14T14:00:00Z
2013,10,14,1126,1059,27,1253,1242,11,EV,4628,N12552,EWR,STL,127,872,10,59,2013-10-14T14:00:00Z
2013,10,14,1244,1249,-5,1452,1512,-20,UA,1444,N27724,EWR,MSY,157,1167,12,49,2013-10-14T16:00:00Z
2013,10,14,1252,1259,-7,1528,1555,-27,UA,1280,N29717,LGA,IAH,191,1416,12,59,2013-10-14T16:00:00Z
2013,10,14,1344,1355,-11,1538,1535,3,MQ,3493,N546MQ,LGA,CLE,66,419,13,55,2013-10-14T17:00:00Z
2013,10,14,1350,1355,-5,1530,1542,-12,EV,4100,N11551,EWR,MEM,134,946,13,55,2013-10-14T17:00:00Z
2013,10,14,1358,1355,3,1626,1615,11,WN,246,N288WN,EWR,PHX,310,2133,13,55,2013-10-14T17:00:00Z
2013,10,14,1450,1455,-5,1635,1645,-10,MQ,2815,N660MQ,JFK,CLE,75,425,14,55,2013-10-14T18:00:00Z
2013,10,14,1605,1605,0,1739,1755,-16,AA,343,N542AA,LGA,ORD,111,733,16,5,2013-10-14T20:00:00Z
2013,10,14,1657,1707,-10,1843,1913,-30,B6,1119,N354JB,JFK,CLT,83,541,17,7,2013-10-14T21:00:00Z
2013,10,14,1717,1720,-3,1953,2010,-17,UA,652,N408UA,EWR,IAH,183,1400,17,20,2013-10-14T21:00:00Z
2013,10,14,1743,1715,28,2023,2005,18,WN,2067,N948WN,EWR,HOU,195,1411,17,15,2013-10-14T21:00:00Z
2013,10,14,1744,1740,4,2010,2027,-17,B6,327,N648JB,EWR,MCO,118,937,17,40,2013-10-14T21:00:00Z
2013,10,14,1755,1755,0,1940,1930,10,MQ,3301,N528MQ,LGA,RDU,72,431,17,55,2013-10-14T21:00:00Z
2013,10,14,1817,1717,60,2141,2036,65,UA,1284,N26210,EWR,SFO,353,2565,17,17,2013-10-14T21:00:00Z
2013,10,14,1836,1830,6,2144,2157,-13,UA,389,N598UA,JFK,SFO,344,2586,18,30,2013-10-14T22:00:00Z
2013,10,14,2140,2140,0,2239,2250,-11,MQ,3660,N532MQ,LGA,BNA,105,764,21,40,2013-10-15T01:00:00Z
2013,10,14,2235,1738,297,38,2005,273,FL,626,N278AT,LGA,ATL,106,762,17,38,2013-10-14T21:00:00Z
2013,10,15,553,600,-7,739,751,-12,DL,731,N358NW,LGA,DTW,78,502,6,0,2013-10-15T10:00:00Z
2013,10,15,607,610,-3,740,745,-5,WN,2609,N951WN,LGA,STL,132,888,6,10,2013-10-15T10:00:00Z
2013,10,15,625,630,-5,753,813,-20,EV,4334,N27962,EWR,CMH,74,463,6,30,2013-10-15T10:00:00Z
2013,10,15,626,630,-4,838,839,-1,EV,4393,N13914,EWR,IND,97,645,6,30,2013-10-15T10:00:00Z
2013,10,15,649,652,-3,1007,954,13,UA,1439,N75426,EWR,LAX,351,2454,6,52,2013-10-15T10:00:00Z
2013,10,15,712,659,13,938,955,-17,UA,537,N488UA,EWR,PBI,130,1023,6,59,2013-10-15T10:00:00Z
2013,10,15,718,720,-2,930,1030,-60,AS,15,N552AS,EWR,SEA,297,2402,7,20,2013-10-15T11:00:00Z
2013,10,15,829,830,-1,1126,1122,4,UA,443,N597UA,JFK,LAX,329,2475,8,30,2013-10-15T12:00:00Z
2013,10,15,911,900,11,1027,1027,0,UA,1030,N76502,EWR,ORD,108,719,9,0,2013-10-15T13:00:00Z
2013,10,15,1017,1025,-8,1349,1340,9,UA,642,N590UA,JFK,SFO,331,2586,10,25,2013-10-15T14:00:00Z
2013,10,15,1032,1030,2,1301,1326,-25,UA,1456,N27733,LGA,IAH,189,1416,10,30,2013-10-15T14:00:00Z
2013,10,15,1136,1059,37,1311,1242,29,EV,4628,N27962,EWR,STL,139,872,10,59,2013-10-15T14:00:00Z
2013,10,15,1153,1156,-3,1417,1438,-21,UA,222,N535UA,EWR,IAH,183,1400,11,56,2013-10-15T15:00:00Z
2013,10,15,1322,1315,7,1449,1513,-24,EV,5395,N740EV,LGA,CMH,69,479,13,15,2013-10-15T17:00:00Z
2013,10,15,1325,1329,-4,1750,1813,-23,UA,15,N76055,EWR,HNL,601,4963,13,29,2013-10-15T17:00:00Z
2013,10,15,1347,1350,-3,1624,1643,-19,B6,1783,N658JB,JFK,MCO,124,944,13,50,2013-10-15T17:00:00Z
2013,10,15,1455,1455,0,1728,1750,-22,AA,2285,N5FHAA,JFK,MCO,124,944,14,55,2013-10-15T18:00:00Z
2013,10,15,1522,1525,-3,1715,1726,-11,EV,4576,N13969,EWR,GRR,95,605,15,25,2013-10-15T19:00:00Z
2013,10,15,1525,1528,-3,1632,1659,-27,EV,4502,N48901,EWR,BNA,105,748,15,28,2013-10-15T19:00:00Z
2013,10,15,1531,1537,-6,1646,1657,-11,EV,4580,N16999,EWR,MKE,111,725,15,37,2013-10-15T19:00:00Z
2013,10,15,1604,1600,4,1827,1847,-20,B6,543,N656JB,EWR,PBI,126,1023,16,0,2013-10-15T20:00:00Z
2013,10,15,1614,1600,14,1801,1828,-27,9E,3347,N906XJ,JFK,DTW,84,509,16,0,2013-10-15T20:00:00Z
2013,10,15,1650,1655,-5,2009,2015,-6,VX,413,N633VA,JFK,LAX,342,2475,16,55,2013-10-15T20:00:00Z
2013,10,15,1653,1605,48,1839,1755,44,AA,343,N541AA,LGA,ORD,120,733,16,5,2013-10-15T20:00:00Z
2013,10,15,1726,1736,-10,1957,2006,-9,9E,3310,N922XJ,JFK,MCI,169,1113,17,36,2013-10-15T21:00:00Z
2013,10,15,1727,1730,-3,1913,1847,26,B6,1516,N236JB,JFK,SYR,43,209,17,30,2013-10-15T21:00:00Z
2013,10,15,1816,1815,1,2137,2135,2,AA,1611,N3GXAA,LGA,MIA,145,1096,18,15,2013-10-15T22:00:00Z
2013,10,15,1929,1934,-5,2130,2136,-6,EV,4370,N10575,EWR,CHS,91,628,19,34,2013-10-15T23:00:00Z
2013,10,15,2101,2054,7,9,2358,11,B6,1295,N534JB,JFK,AUS,210,1521,20,54,2013-10-16T00:00:00Z
2013,10,15,2124,2137,-13,5,27,-22,B6,1371,N594JB,LGA,FLL,132,1076,21,37,2013-10-16T01:00:00Z
2013,10,16,557,600,-3,753,758,-5,EV,5068,N195PQ,EWR,DTW,91,488,6,0,2013-10-16T10:00:00Z
2013,10,16,639,645,-6,915,938,-23,B6,525,N809JB,JFK,TPA,136,1005,6,45,2013-10-16T10:00:00Z
2013,10,16,650,655,-5,849,840,9,MQ,3599,N546MQ,LGA,MSP,154,1020,6,55,2013-10-16T10:00:00Z
2013,10,16,722,630,52,957,919,38,UA,1454,N16732,LGA,IAH,200,1416,6,30,2013-10-16T10:00:00Z
2013,10,16,745,749,-4,934,946,-12,EV,4246,N12157,EWR,DTW,87,488,7,49,2013-10-16T11:00:00Z
2013,10,16,751,755,-4,922,935,-13,MQ,3363,N832MQ,JFK,RDU,74,427,7,55,2013-10-16T11:00:00Z
2013,10,16,810,805,5,1142,1139,3,9E,3489,N901XJ,LGA,RSW,161,1080,8,5,2013-10-16T12:00:00Z
2013,10,16,820,825,-5,935,935,0,AA,84,N3DUAA,JFK,BOS,37,187,8,25,2013-10-16T12:00:00Z
2013,10,16,901,910,-9,1149,1220,-31,AA,1,N320AA,JFK,LAX,319,2475,9,10,2013-10-16T13:00:00Z
2013,10,16,906,857,9,1210,1151,19,UA,997,N576UA,EWR,LAX,319,2454,8,57,2013-10-16T12:00:00Z
2013,10,16,922,925,-3,1203,1207,-4,9E,4065,N8458A,LGA,SDF,117,659,9,25,2013-10-16T13:00:00Z
2013,10,16,925,930,-5,1024,1038,-14,B6,116,N187JB,JFK,SYR,45,209,9,30,2013-10-16T13:00:00Z
2013,10,16,926,930,-4,1233,1245,-12,WN,746,N790SW,EWR,AUS,222,1504,9,30,2013-10-16T13:00:00Z
2013,10,16,955,1004,-9,1153,1203,-10,EV,4255,N12924,EWR,CHS,93,628,10,4,2013-10-16T14:00:00Z
2013,10,16,1041,1046,-5,1309,1330,-21,B6,483,N563JB,JFK,MCO,128,944,10,46,2013-10-16T14:00:00Z
2013,10,16,1203,1200,3,1348,1354,-6,US,1978,N185UW,JFK,CLT,83,541,12,0,2013-10-16T16:00:00Z
2013,10,16,1307,1245,22,1551,1600,-9,AA,1697,N5BSAA,JFK,MIA,141,1089,12,45,2013-10-16T16:00:00Z
2013,10,16,1349,1355,-6,1536,1535,1,MQ,3493,N532MQ,LGA,CLE,71,419,13,55,2013-10-16T17:00:00Z
2013,10,16,1439,1444,-5,1638,1641,-3,EV,4949,N720EV,LGA,GSO,72,461,14,44,2013-10-16T18:00:00Z
2013,10,16,1440,1445,-5,1742,1758,-16,UA,841,N597UA,JFK,LAX,339,2475,14,45,2013-10-16T18:00:00Z
2013,10,16,1448,1452,-4,1817,1759,18,UA,1744,N27722,LGA,IAH,213,1416,14,52,2013-10-16T18:00:00Z
2013,10,16,1452,1435,17,1742,1732,10,DL,1902,N316NB,LGA,PBI,142,1035,14,35,2013-10-16T18:00:00Z
2013,10,16,1612,1600,12,1810,1828,-18,9E,3540,N605LR,JFK,MSP,151,1029,16,0,2013-10-16T20:00:00Z
2013,10,16,1637,1638,-1,1836,1829,7,EV,4175,N11536,EWR,AVL,94,583,16,38,2013-10-16T20:00:00Z
2013,10,16,1651,1700,-9,1929,1940,-11,DL,1499,N979DL,LGA,ATL,114,762,17,0,2013-10-16T21:00:00Z
2013,10,16,1721,1730,-9,1957,1952,5,F9,837,N263AV,LGA,DEN,230,1620,17,30,2013-10-16T21:00:00Z
2013,10,16,1733,1740,-7,2009,2027,-18,B6,327,N563JB,EWR,MCO,120,937,17,40,2013-10-16T21:00:00Z
2013,10,16,1740,1740,0,2036,2035,1,AA,67,N3FJAA,JFK,SAN,331,2446,17,40,2013-10-16T21:00:00Z
2013,10,16,1752,1759,-7,2035,2052,-17,B6,299,N603JB,LGA,MCO,131,950,17,59,2013-10-16T21:00:00Z
2013,10,16,1816,1736,40,2033,2006,27,9E,3310,N917XJ,JFK,MCI,180,1113,17,36,2013-10-16T21:00:00Z
2013,10,16,1834,1815,19,2036,2015,21,WN,1113,N755SA,LGA,STL,146,888,18,15,2013-10-16T22:00:00Z
2013,10,16,1841,1850,-9,2014,2025,-11,MQ,3674,N532MQ,LGA,CLE,66,419,18,50,2013-10-16T22:00:00Z
2013,10,16,1859,1900,-1,2034,2101,-27,9E,3433,N909XJ,JFK,PIT,68,340,19,0,2013-10-16T23:00:00Z
2013,10,16,1915,1919,-4,2134,2215,-41,DL,2159,N934DL,JFK,MCO,126,944,19,19,2013-10-16T23:00:00Z
2013,10,16,2012,2009,3,2120,2129,-9,UA,1703,N39297,EWR,BOS,39,200,20,9,2013-10-17T00:00:00Z
2013,10,16,2027,2040,-13,2228,2248,-20,EV,4536,N16561,EWR,CVG,97,569,20,40,2013-10-17T00:00:00Z
2013,10,16,2051,2055,-4,2337,2359,-22,B6,1205,N655JB,JFK,PDX,317,2454,20,55,2013-10-17T00:00:00Z
2013,10,17,554,600,-6,654,701,-7,US,2134,N704US,LGA,BOS,38,184,6,0,2013-10-17T10:00:00Z
2013,10,17,658,700,-2,955,1020,-25,UA,821,N555UA,JFK,SFO,339,2586,7,0,2013-10-17T11:00:00Z
2013,10,17,701,700,1,837,825,12,WN,3845,N944WN,EWR,BNA,129,748,7,0,2013-10-17T11:00:00Z
2013,10,17,804,808,-4,1050,1058,-8,UA,1154,N78501,EWR,TPA,141,997,8,8,2013-10-17T12:00:00Z
2013,10,17,855,855,0,1241,1251,-10,DL,301,N379DA,JFK,SJU,187,1598,8,55,2013-10-17T12:00:00Z
2013,10,17,929,935,-6,1052,1055,-3,WN,3814,N457WN,LGA,MKE,115,738,9,35,2013-10-17T13:00:00Z
2013,10,17,958,1005,-7,1235,1236,-1,B6,411,N703JB,JFK,LAS,308,2248,10,5,2013-10-17T14:00:00Z
2013,10,17,1109,1110,-1,1413,1431,-18,9E,3493,N908XJ,LGA,SRQ,148,1047,11,10,2013-10-17T15:00:00Z
2013,10,17,1136,1145,-9,1336,1356,-20,YV,2693,N907FJ,LGA,CLT,91,544,11,45,2013-10-17T15:00:00Z
2013,10,17,1249,1249,0,1354,1352,2,B6,1318,N236JB,JFK,BOS,41,187,12,49,2013-10-17T16:00:00Z
2013,10,17,1252,1300,-8,1349,1415,-26,US,2181,N760US,LGA,DCA,40,214,13,0,2013-10-17T17:00:00Z
2013,10,17,1327,1329,-2,1603,1626,-23,UA,1122,N38458,EWR,PBI,141,1023,13,29,2013-10-17T17:00:00Z
2013,10,17,1352,1359,-7,1549,1605,-16,B6,1373,N318JB,JFK,CHS,95,636,13,59,2013-10-17T17:00:00Z
2013,10,17,1433,1355,38,1636,1542,54,EV,4100,N13994,EWR,MEM,165,946,13,55,2013-10-17T17:00:00Z
2013,10,17,1452,1429,23,1740,1728,12,UA,365,N806UA,EWR,SAN,334,2425,14,29,2013-10-17T18:00:00Z
2013,10,17,1519,1520,-1,1817,1740,37,MQ,3532,N811MQ,LGA,XNA,207,1147,15,20,2013-10-17T19:00:00Z
2013,10,17,1529,1535,-6,1817,1840,-23,B6,83,N536JB,JFK,MCO,133,944,15,35,2013-10-17T19:00:00Z
2013,10,17,1552,1555,-3,1803,1805,-2,MQ,3075,N906MQ,JFK,CVG,107,589,15,55,2013-10-17T19:00:00Z
2013,10,17,1603,1600,3,1755,1755,0,MQ,2793,N680MQ,JFK,CMH,83,483,16,0,2013-10-17T20:00:00Z
2013,10,17,1653,1620,33,1753,1740,13,UA,1463,N23708,EWR,BOS,38,200,16,20,2013-10-17T20:00:00Z
2013,10,17,1701,1525,96,1957,1840,77,AA,133,N324AA,JFK,LAX,320,2475,15,25,2013-10-17T19:00:00Z
2013,10,17,1735,1730,5,2042,2104,-22,DL,434,N709TW,JFK,SFO,340,2586,17,30,2013-10-17T21:00:00Z
2013,10,17,1806,1730,36,2027,1953,34,EV,5298,N738EV,LGA,OMA,165,1148,17,30,2013-10-17T21:00:00Z
2013,10,17,1848,1850,-2,2208,2200,8,AA,119,N3FKAA,EWR,LAX,325,2454,18,50,2013-10-17T22:00:00Z
2013,10,17,2053,2100,-7,2208,2215,-7,US,2197,N760US,LGA,DCA,45,214,21,0,2013-10-18T01:00:00Z
2013,10,17,2057,2000,57,2354,2250,64,UA,404,N405UA,EWR,IAH,202,1400,20,0,2013-10-18T00:00:00Z
2013,10,18,606,610,-4,719,724,-5,EV,6177,N13132,EWR,IAD,48,212,6,10,2013-10-18T10:00:00Z
2013,10,18,640,645,-5,757,821,-24,9E,3496,N913XJ,LGA,PIT,61,335,6,45,2013-10-18T10:00:00Z
2013,10,18,736,740,-4,1034,1035,-1,WN,1808,N772SW,LGA,HOU,219,1428,7,40,2013-10-18T11:00:00Z
2013,10,18,758,710,48,1014,911,63,EV,4155,N12201,EWR,GRR,110,605,7,10,2013-10-18T11:00:00Z
2013,10,18,759,800,-1,927,929,-2,UA,1177,N32404,EWR,ORD,123,719,8,0,2013-10-18T12:00:00Z
2013,10,18,818,822,-4,1024,1014,10,EV,4691,N16918,EWR,DAY,95,533,8,22,2013-10-18T12:00:00Z
2013,10,18,822,830,-8,1142,1152,-10,UA,1480,N77295,EWR,SFO,352,2565,8,30,2013-10-18T12:00:00Z
2013,10,18,857,900,-3,1149,1210,-21,DL,120,N707TW,JFK,LAX,324,2475,9,0,2013-10-18T13:00:00Z
2013,10,18,913,848,25,1133,1110,23,UA,1643,N26123,EWR,DEN,230,1605,8,48,2013-10-18T12:00:00Z
2013,10,18,943,905,38,1130,1115,15,DL,181,N327NW,LGA,DTW,84,502,9,5,2013-10-18T13:00:00Z
2013,10,18,959,1004,-5,1158,1203,-5,EV,4255,N14902,EWR,CHS,102,628,10,4,2013-10-18T14:00:00Z
2013,10,18,1000,1005,-5,1228,1236,-8,B6,411,N646JB,JFK,LAS,310,2248,10,5,2013-10-18T14:00:00Z
2013,10,18,1038,1030,8,1342,1335,7,AA,179,N328AA,JFK,SFO,345,2586,10,30,2013-10-18T14:00:00Z
2013,10,18,1153,1055,58,1447,1353,54,B6,1,N784JB,JFK,FLL,156,1069,10,55,2013-10-18T14:00:00Z
2013,10,18,1157,1159,-2,1451,1453,-2,B6,323,N630JB,JFK,LAX,332,2475,11,59,2013-10-18T15:00:00Z
2013,10,18,1207,1209,-2,1304,1309,-5,B6,1191,N309JB,JFK,ACK,39,199,12,9,2013-10-18T16:00:00Z
2013,10,18,1230,1215,15,1428,1405,23,MQ,3616,N507MQ,LGA,MSP,149,1020,12,15,2013-10-18T16:00:00Z
2013,10,18,1252,1257,-5,1402,1414,-12,EV,6054,N14972,EWR,IAD,50,212,12,57,2013-10-18T16:00:00Z
2013,10,18,1322,1311,11,1456,1449,7,EV,3822,N12569,EWR,GSO,77,445,13,11,2013-10-18T17:00:00Z
2013,10,18,1405,1355,10,1634,1615,19,WN,246,N200WN,EWR,PHX,310,2133,13,55,2013-10-18T17:00:00Z
2013,10,18,1457,1459,-2,1605,1622,-17,B6,1734,N229JB,JFK,BTV,43,266,14,59,2013-10-18T18:00:00Z
2013,10,18,1505,1500,5,1632,1631,1,UA,635,N429UA,EWR,ORD,121,719,15,0,2013-10-18T19:00:00Z
2013,10,18,1522,1445,37,1732,1628,64,EV,4596,N16541,EWR,STL,155,872,14,45,2013-10-18T18:00:00Z
2013,10,18,1530,1521,9,1830,1807,23,UA,598,N577UA,EWR,IAH,212,1400,15,21,2013-10-18T19:00:00Z
2013,10,18,1538,1520,18,1845,1840,5,DL,1982,N333NB,LGA,MIA,159,1096,15,20,2013-10-18T19:00:00Z
2013,10,18,1701,1545,76,1918,1805,73,WN,3580,N924WN,EWR,DEN,231,1605,15,45,2013-10-18T19:00:00Z
2013,10,18,1705,1715,-10,1856,1905,-9,AA,345,N578AA,LGA,ORD,130,733,17,15,2013-10-18T21:00:00Z
2013,10,18,1715,1709,6,1839,1828,11,UA,215,N458UA,EWR,BOS,50,200,17,9,2013-10-18T21:00:00Z
2013,10,18,1718,1715,3,1817,1830,-13,B6,2580,N337JB,EWR,BOS,43,200,17,15,2013-10-18T21:00:00Z
2013,10,18,1741,1735,6,1952,2000,-8,WN,209,N223WN,LGA,DEN,235,1620,17,35,2013-10-18T21:00:00Z
2013,10,18,1747,1625,82,2012,1838,94,EV,4684,N13913,EWR,SDF,119,642,16,25,2013-10-18T20:00:00Z
2013,10,18,1751,1800,-9,1846,1917,-31,US,2158,N954UW,LGA,BOS,39,184,18,0,2013-10-18T22:00:00Z
2013,10,18,1753,1759,-6,2044,2102,-18,UA,535,N597UA,JFK,LAX,328,2475,17,59,2013-10-18T21:00:00Z
2013,10,18,1901,1830,31,2157,2150,7,DL,442,N706TW,JFK,SEA,321,2422,18,30,2013-10-18T22:00:00Z
2013,10,18,2144,2130,14,2343,2324,19,EV,3833,N13550,EWR,CLT,87,529,21,30,2013-10-19T01:00:00Z
2013,10,18,2150,2104,46,38,3,35,UA,1416,N36476,EWR,MCO,136,937,21,4,2013-10-19T01:00:00Z
2013,10,19,659,659,0,929,912,17,EV,4122,N18102,EWR,SDF,128,642,6,59,2013-10-19T10:00:00Z
2013,10,19,732,738,-6,814,835,-21,EV,3847,N14916,EWR,BDL,24,116,7,38,2013-10-19T11:00:00Z
2013,10,19,742,745,-3,1046,1100,-14,AA,59,N361AA,JFK,SFO,343,2586,7,45,2013-10-19T11:00:00Z
2013,10,19,754,800,-6,1000,1003,-3,9E,3353,N905XJ,JFK,DTW,90,509,8,0,2013-10-19T12:00:00Z
2013,10,19,756,759,-3,1050,1059,-9,UA,1152,N37267,EWR,PDX,330,2434,7,59,2013-10-19T11:00:00Z
2013,10,19,909,915,-6,1057,1110,-13,EV,5222,N153PQ,EWR,DTW,84,488,9,15,2013-10-19T13:00:00Z
2013,10,19,916,915,1,1211,1230,-19,AA,1499,N5FJAA,JFK,MIA,154,1089,9,15,2013-10-19T13:00:00Z
2013,10,19,957,1005,-8,1248,1236,12,B6,411,N536JB,JFK,LAS,308,2248,10,5,2013-10-19T14:00:00Z
2013,10,19,1031,1035,-4,1225,1220,5,AA,325,N490AA,LGA,ORD,120,733,10,35,2013-10-19T14:00:00Z
2013,10,19,1050,1055,-5,1344,1354,-10,DL,1275,N391DA,JFK,SLC,276,1990,10,55,2013-10-19T14:00:00Z
2013,10,19,1626,1630,-4,1937,2010,-33,VX,27,N845VA,JFK,SFO,344,2586,16,30,2013-10-19T20:00:00Z
2013,10,19,1630,1635,-5,1933,1940,-7,UA,252,N417UA,EWR,FLL,162,1065,16,35,2013-10-19T20:00:00Z
2013,10,19,1850,1850,0,2202,2212,-10,B6,669,N586JB,JFK,SJC,346,2569,18,50,2013-10-19T22:00:00Z
2013,10,19,1959,2000,-1,2101,2120,-19,UA,1482,N16234,EWR,BOS,38,200,20,0,2013-10-20T00:00:00Z
2013,10,20,607,610,-3,847,855,-8,AA,1103,N3JAAA,LGA,DFW,193,1389,6,10,2013-10-20T10:00:00Z
2013,10,20,617,620,-3,730,740,-10,WN,423,N8303R,LGA,MDW,117,725,6,20,2013-10-20T10:00:00Z
2013,10,20,636,645,-9,943,938,5,B6,525,N712JB,JFK,TPA,158,1005,6,45,2013-10-20T10:00:00Z
2013,10,20,655,659,-4,918,910,8,EV,4122,N12922,EWR,SDF,117,642,6,59,2013-10-20T10:00:00Z
2013,10,20,658,700,-2,955,949,6,B6,683,N644JB,JFK,MCO,150,944,7,0,2013-10-20T11:00:00Z
2013,10,20,710,715,-5,957,955,2,UA,260,N559UA,LGA,IAH,202,1416,7,15,2013-10-20T11:00:00Z
2013,10,20,829,837,-8,930,940,-10,EV,4625,N29917,EWR,BWI,37,169,8,37,2013-10-20T12:00:00Z
2013,10,20,916,919,-3,1132,1128,4,EV,4087,N14991,EWR,IND,108,645,9,19,2013-10-20T13:00:00Z
2013,10,20,921,929,-8,1143,1129,14,MQ,3565,N534MQ,LGA,CLT,93,544,9,29,2013-10-20T13:00:00Z
2013,10,20,1000,1000,0,1306,1316,-10,UA,1480,N37468,EWR,SFO,337,2565,10,0,2013-10-20T14:00:00Z
2013,10,20,1037,1045,-8,1156,1202,-6,B6,2602,N351JB,JFK,BUF,61,301,10,45,2013-10-20T14:00:00Z
2013,10,20,1058,1100,-2,1359,1404,-5,UA,273,N833UA,EWR,LAX,331,2454,11,0,2013-10-20T15:00:00Z
2013,10,20,1252,1259,-7,1525,1538,-13,DL,781,N994DL,LGA,ATL,118,762,12,59,2013-10-20T16:00:00Z
2013,10,20,1253,1259,-6,1459,1501,-2,US,1895,N179UW,LGA,CLT,94,544,12,59,2013-10-20T16:00:00Z
2013,10,20,1330,1315,15,1543,1520,23,9E,3795,N801AY,EWR,CVG,102,569,13,15,2013-10-20T17:00:00Z
2013,10,20,1400,1408,-8,1511,1528,-17,EV,5712,N825AS,JFK,IAD,51,228,14,8,2013-10-20T18:00:00Z
2013,10,20,1406,1415,-9,1626,1636,-10,DL,673,N318NB,EWR,ATL,118,746,14,15,2013-10-20T18:00:00Z
2013,10,20,1412,1250,82,1521,1400,81,AA,178,N3EJAA,JFK,BOS,41,187,12,50,2013-10-20T16:00:00Z
2013,10,20,1424,1425,-1,1717,1732,-15,UA,527,N842UA,EWR,LAX,326,2454,14,25,2013-10-20T18:00:00Z
2013,10,20,1447,1455,-8,1728,1718,10,B6,575,N348JB,JFK,MSY,195,1182,14,55,2013-10-20T18:00:00Z
2013,10,20,1459,1505,-6,1639,1655,-16,MQ,3391,N856MQ,LGA,CMH,82,479,15,5,2013-10-20T19:00:00Z
2013,10,20,1545,1540,5,1659,1651,8,US,1714,N749US,LGA,PHL,51,96,15,40,2013-10-20T19:00:00Z
2013,10,20,1623,1629,-6,1744,1750,-6,YV,3771,N504MJ,LGA,IAD,65,229,16,29,2013-10-20T20:00:00Z
2013,10,20,1636,1642,-6,1827,1837,-10,DL,1365,N335NW,EWR,DTW,85,488,16,42,2013-10-20T20:00:00Z
2013,10,20,1640,1647,-7,1903,1901,2,EV,4294,N14558,EWR,SAV,120,708,16,47,2013-10-20T20:00:00Z
2013,10,20,1705,1715,-10,1946,2024,-38,UA,327,N469UA,EWR,PDX,321,2434,17,15,2013-10-20T21:00:00Z
2013,10,20,1708,1717,-9,1906,1908,-2,EV,4411,N16561,EWR,MEM,155,946,17,17,2013-10-20T21:00:00Z
2013,10,20,1730,1730,0,1932,1915,17,WN,1482,N422WN,EWR,STL,135,872,17,30,2013-10-20T21:00:00Z
2013,10,20,1746,1759,-13,2031,2052,-21,B6,299,N534JB,LGA,MCO,149,950,17,59,2013-10-20T21:00:00Z
2013,10,20,1813,1815,-2,2123,2138,-15,DL,17,N194DN,JFK,LAX,332,2475,18,15,2013-10-20T22:00:00Z
2013,10,20,1931,1932,-1,2200,2143,17,EV,4361,N17560,EWR,TYS,109,631,19,32,2013-10-20T23:00:00Z
2013,10,20,1952,1956,-4,2136,2155,-19,DL,2131,N337NB,LGA,DTW,80,502,19,56,2013-10-20T23:00:00Z
2013,10,20,2031,2029,2,2347,2337,10,UA,1615,N17233,EWR,AUS,226,1504,20,29,2013-10-21T00:00:00Z
2013,10,20,2101,2059,2,41,58,-17,DL,347,N3751B,JFK,SJU,189,1598,20,59,2013-10-21T00:00:00Z
